Sun Nov 27 18:49:48 2022    profiler_result

         274689913 function calls (269353762 primitive calls) in 145.197 seconds

   Ordered by: internal time
   List reduced from 15008 to 1588 due to restriction <'wger/wger((?!tests).)*$'>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/sitemap.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/user_config.py:101(get_owner_object)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:524(ExerciseAliasViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0006_auto_20151025_2237.py:54(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0012_auto_20210430_1449.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/days_of_week.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0008_auto_20190618_1617.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/muscle.py:73(get_owner_object)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/permissions.py:1(<module>)
       11    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/sitemap.py:31(lastmod)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/exercises.py:171(ExerciseDeleteView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:445(ExerciseVideoViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/schedule_step.py:118(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/views.py:95(WeightUpdateView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_option.py:53(AddView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0010_logitem_meal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:181(WeightUnitViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/sitemap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/log.py:217(form_valid)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/license.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:340(get_owner_objects)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/unit_ingredient.py:88(Meta)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/unit_ingredient.py:120(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0008_weightunit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/weight_unit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/rep_unit.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/manager/models/setting.py:143(get_owner_object)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/views.py:295(DaysOfWeekViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/muscles.py:50(MuscleAdminListView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0003_auto_20150217_1554.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0007_auto_20201203_1042.py:174(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0011_alter_logitem_datetime.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/demo.py:193(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/viewsets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/views.py:179(get_context)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0014_exerciseimage_style.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0002_auto_20150307_1841.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/apps.py:25(ready)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/permissions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:274(MealViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/ingredient.py:120(IngredientDeleteView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0013_auto_20210503_1232.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/views.py:319(RepetitionUnitViewSet)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/nutrition/api/views.py:334(perform_create)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/meal.py:48(MealCreateView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/contract.py:47(AddView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0005_auto_20160303_2008.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/equipment.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient_category.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/gym.py:331(GymAddUserView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0012_auto_20210327_1219.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0004_auto_20170404_0114.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0006_auto_20160303_2138.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/apps.py:25(ready)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0017_muscle_name_en.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/weight_unit.py:53(get_owner_object)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/generic_views.py:257(WgerDeleteMixin)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/views.py:154(ApplicationVersionView)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/log.py:197(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/meal.py:64(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0009_auto_20160303_2340.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0002_auto_20170101_1538.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/category.py:42(__str__)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/migrations/0006_auto_20160214_1013.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0008_auto_20210102_1446.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/forms.py:284(FeedbackAnonymousForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/permissions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/helper.py:18(StreamVerbs)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/views.py:329(WeightUnitViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/log.py:206(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0011_auto_20201214_0033.py:670(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0007_auto_20160311_2258.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:106(Meta)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/schedule_step.py:73(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/plan.py:112(PlanDeleteView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/views.py:198(UserAPILoginView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/api/views.py:37(ImageViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0006_auto_20151025_2237.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0009_meal_name.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/muscle.py:67(__str__)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/schedule_step.py:79(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/meal.py:82(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/views/images.py:56(ImageAddView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/migrations/0002_auto_20190618_1617.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0004_auto_20150217_1914.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0003_auto_20160921_2000.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0011_remove_set_exercises.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/schedule.py:284(ScheduleCreateView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/equipment.py:99(EquipmentDeleteView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/views/gym_config.py:33(GymConfigUpdateView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_config.py:36(ConfigUpdateView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0003_auto_20170118_2308.py:7(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/migrations/0006_auto_20160214_1013.py:23(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/unit.py:136(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0009_auto_20201211_0139.py:26(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/apps.py:25(ready)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/variation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient.py:314(__hash__)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/categories.py:107(ExerciseCategoryDeleteView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:50(ListView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:87(AddView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/views/images.py:80(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/migrations/0001_initial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/migrations/0004_auto_20151003_2357.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/migrations/0002_auto_20150604_2139.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/views.py:305(LicenseViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/schedule_step.py:53(StepCreateView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/workout_session.py:73(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/workout_session.py:77(WorkoutSessionAddView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/forms.py:70(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/views/meal.py:68(get_context_data)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_type.py:53(AddView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:87(AddView)
